"2020-12-12 11:00","srvmtszrh040.mts.pri","13.768"
"2020-12-12 11:00","srvmtszrh042.mts.pri","8.901"
"2020-12-12 12:00","srvmtszrh040.mts.pri","9.951"
"2020-12-12 12:00","srvmtszrh042.mts.pri","4.582"
"2020-12-12 13:00","srvmtszrh040.mts.pri","8.448"
"2020-12-12 13:00","srvmtszrh042.mts.pri","4.99"
"2020-12-12 14:00","srvmtszrh040.mts.pri","10.632"
"2020-12-12 14:00","srvmtszrh042.mts.pri","5.478"
"2020-12-12 15:00","srvmtszrh040.mts.pri","9.183"
"2020-12-12 15:00","srvmtszrh042.mts.pri","4.396"
"2020-12-12 16:00","srvmtszrh040.mts.pri","9.054"
"2020-12-12 16:00","srvmtszrh042.mts.pri","4.214"
"2020-12-12 17:00","srvmtszrh040.mts.pri","8.717"
"2020-12-12 17:00","srvmtszrh042.mts.pri","3.15"
"2020-12-12 18:00","srvmtszrh040.mts.pri","8.411"
"2020-12-12 18:00","srvmtszrh042.mts.pri","4.547"
"2020-12-12 19:00","srvmtszrh040.mts.pri","8.01"
"2020-12-12 19:00","srvmtszrh042.mts.pri","4.69"
"2020-12-12 20:00","srvmtszrh040.mts.pri","8.025"
"2020-12-12 20:00","srvmtszrh042.mts.pri","4.59"
"2020-12-12 21:00","srvmtszrh040.mts.pri","9.216"
"2020-12-12 21:00","srvmtszrh042.mts.pri","5.121"
"2020-12-12 22:00","srvmtszrh040.mts.pri","12.041"
"2020-12-12 22:00","srvmtszrh042.mts.pri","5.558"
"2020-12-12 23:00","srvmtszrh040.mts.pri","10.16"
"2020-12-12 23:00","srvmtszrh042.mts.pri","6.956"
"2020-12-13 00:00","srvmtszrh040.mts.pri","10.804"
"2020-12-13 00:00","srvmtszrh042.mts.pri","2.646"
"2020-12-13 01:00","srvmtszrh040.mts.pri","9.999"
"2020-12-13 01:00","srvmtszrh042.mts.pri","4.706"
"2020-12-13 02:00","srvmtszrh040.mts.pri","9.316"
"2020-12-13 02:00","srvmtszrh042.mts.pri","2.318"
"2020-12-13 03:00","srvmtszrh040.mts.pri","7.227"
"2020-12-13 03:00","srvmtszrh042.mts.pri","3.17"
"2020-12-13 04:00","srvmtszrh040.mts.pri","10.266"
"2020-12-13 04:00","srvmtszrh042.mts.pri","6.109"
"2020-12-13 05:00","srvmtszrh040.mts.pri","5.499"
"2020-12-13 05:00","srvmtszrh042.mts.pri","5.17"
"2020-12-13 06:00","srvmtszrh040.mts.pri","9.125"
"2020-12-13 06:00","srvmtszrh042.mts.pri","5.128"
"2020-12-13 07:00","srvmtszrh040.mts.pri","12.586"
"2020-12-13 07:00","srvmtszrh042.mts.pri","3.059"
"2020-12-13 08:00","srvmtszrh040.mts.pri","13.199"
"2020-12-13 08:00","srvmtszrh042.mts.pri","5.717"
"2020-12-13 09:00","srvmtszrh040.mts.pri","9.942"
"2020-12-13 09:00","srvmtszrh042.mts.pri","6.647"
"2020-12-13 10:00","srvmtszrh040.mts.pri","11.397"
"2020-12-13 10:00","srvmtszrh042.mts.pri","5.631"
"2020-12-13 11:00","srvmtszrh040.mts.pri","8.879"
"2020-12-13 11:00","srvmtszrh042.mts.pri","3.28"
