"timestamp_per_hour","host_name","avg_cpu_idle_pct"
"2020-12-07 13:00","srvmtszrh040.mts.pri","13.28"
"2020-12-07 13:00","srvmtszrh042.mts.pri","8.774"
"2020-12-07 14:00","srvmtszrh040.mts.pri","14.661"
"2020-12-07 14:00","srvmtszrh042.mts.pri","8.922"
"2020-12-07 15:00","srvmtszrh040.mts.pri","14.779"
"2020-12-07 15:00","srvmtszrh042.mts.pri","8.69"
"2020-12-07 16:00","srvmtszrh040.mts.pri","14.116"
"2020-12-07 16:00","srvmtszrh042.mts.pri","6.233"
"2020-12-07 17:00","srvmtszrh040.mts.pri","14.49"
"2020-12-07 17:00","srvmtszrh042.mts.pri","4.378"
"2020-12-07 18:00","srvmtszrh040.mts.pri","13.621"
"2020-12-07 18:00","srvmtszrh042.mts.pri","6.28"
"2020-12-07 19:00","srvmtszrh040.mts.pri","13.729"
"2020-12-07 19:00","srvmtszrh042.mts.pri","8.159"
"2020-12-07 20:00","srvmtszrh040.mts.pri","13.807"
"2020-12-07 20:00","srvmtszrh042.mts.pri","9.302"
"2020-12-07 21:00","srvmtszrh040.mts.pri","13.579"
"2020-12-07 21:00","srvmtszrh042.mts.pri","8.601"
"2020-12-07 22:00","srvmtszrh040.mts.pri","15.945"
"2020-12-07 22:00","srvmtszrh042.mts.pri","9.215"
"2020-12-07 23:00","srvmtszrh040.mts.pri","14.217"
"2020-12-07 23:00","srvmtszrh042.mts.pri","9.555"
"2020-12-08 00:00","srvmtszrh040.mts.pri","14.787"
"2020-12-08 00:00","srvmtszrh042.mts.pri","9.623"
"2020-12-08 01:00","srvmtszrh040.mts.pri","14.685"
"2020-12-08 01:00","srvmtszrh042.mts.pri","11.419"
"2020-12-08 02:00","srvmtszrh040.mts.pri","14.036"
"2020-12-08 02:00","srvmtszrh042.mts.pri","7.242"
"2020-12-08 03:00","srvmtszrh040.mts.pri","11.672"
"2020-12-08 03:00","srvmtszrh042.mts.pri","8.64"
"2020-12-08 04:00","srvmtszrh040.mts.pri","15.398"
"2020-12-08 04:00","srvmtszrh042.mts.pri","10.847"
"2020-12-08 05:00","srvmtszrh042.mts.pri","10.674"
"2020-12-08 05:00","srvmtszrh040.mts.pri","10.02"
"2020-12-08 06:00","srvmtszrh040.mts.pri","15.96"
"2020-12-08 06:00","srvmtszrh042.mts.pri","13.111"
"2020-12-08 07:00","srvmtszrh040.mts.pri","17.158"
"2020-12-08 07:00","srvmtszrh042.mts.pri","14.923"
"2020-12-08 08:00","srvmtszrh040.mts.pri","18.064"
"2020-12-08 08:00","srvmtszrh042.mts.pri","13.149"
"2020-12-08 09:00","srvmtszrh040.mts.pri","14.195"
"2020-12-08 09:00","srvmtszrh042.mts.pri","12.007"
"2020-12-08 10:00","srvmtszrh040.mts.pri","14.269"
"2020-12-08 10:00","srvmtszrh042.mts.pri","11.652"
"2020-12-08 11:00","srvmtszrh040.mts.pri","13.886"
"2020-12-08 11:00","srvmtszrh042.mts.pri","10.458"
"2020-12-08 12:00","srvmtszrh040.mts.pri","11.269"
"2020-12-08 12:00","srvmtszrh042.mts.pri","6.44"
"2020-12-08 13:00","srvmtszrh040.mts.pri","13.734"
"2020-12-08 13:00","srvmtszrh042.mts.pri","8.905"
"2020-12-08 14:00","srvmtszrh040.mts.pri","14.338"
"2020-12-08 14:00","srvmtszrh042.mts.pri","8.673"
"2020-12-08 15:00","srvmtszrh040.mts.pri","14.391"
"2020-12-08 15:00","srvmtszrh042.mts.pri","7.679"
"2020-12-08 16:00","srvmtszrh040.mts.pri","14.894"
"2020-12-08 16:00","srvmtszrh042.mts.pri","9.305"
"2020-12-08 17:00","srvmtszrh040.mts.pri","14.559"
"2020-12-08 17:00","srvmtszrh042.mts.pri","9.963"
"2020-12-08 18:00","srvmtszrh040.mts.pri","13.864"
"2020-12-08 18:00","srvmtszrh042.mts.pri","9.664"
"2020-12-08 19:00","srvmtszrh040.mts.pri","13.974"
"2020-12-08 19:00","srvmtszrh042.mts.pri","10.016"
